Log file open, 01/01/23 13:23:30
[2023.01.01-12.24.29:719][240]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.29:730][240]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.31:737][350]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.31:748][350]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.33:755][459]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.33:765][459]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.35:672][567]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.35:682][567]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.37:687][680]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.37:694][680]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.39:702][793]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.39:710][793]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.41:722][887]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.41:795][887]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.42:258][912]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.01-12.24.42:265][912]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.01-12.24.42:265][912]PIE: New page: PIE session: LearningKit_Games_Showcase (1 sty 2023, 14:24:42)
[2023.01.01-12.24.42:268][912]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.01.01-12.24.42:268][912]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.01.01-12.24.42:269][912]LogPlayLevel: Creating play world package: /Game/LearningKit_Games/Maps/UEDPIE_0_LearningKit_Games_Showcase
[2023.01.01-12.24.42:295][912]LogPlayLevel: PIE: StaticDuplicateObject took: (0.026403s)
[2023.01.01-12.24.42:295][912]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/LearningKit_Games/Maps/LearningKit_Games_Showcase.LearningKit_Games_Showcase to /Game/LearningKit_Games/Maps/UEDPIE_0_LearningKit_Games_Showcase.LearningKit_Games_Showcase (0.026452s)
[2023.01.01-12.24.42:296][912]LogChaos: FPhysicsSolverBase::AsyncDt:0.016667
[2023.01.01-12.24.42:296][912]LogAIModule: Creating AISystem for world LearningKit_Games_Showcase
[2023.01.01-12.24.42:296][912]LogPlayLevel: PIE: World Init took: (0.000915s)
[2023.01.01-12.24.42:305][912]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2023.01.01-12.24.42:306][912]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.01.01-12.24.42:306][912]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.01-12.24.42:306][912]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.01-12.24.42:306][912]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.01-12.24.42:306][912]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.01-12.24.42:306][912]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.01-12.24.42:306][912]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.01-12.24.42:306][912]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.01-12.24.42:306][912]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.01-12.24.42:306][912]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.01-12.24.42:306][912]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.01-12.24.42:306][912]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.01-12.24.42:308][912]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.01-12.24.42:323][912]LogAudioMixer: Display: Using Audio Hardware Device Słuchawki (VIRO Plus)
[2023.01.01-12.24.42:324][912]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.01-12.24.42:324][912]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.01-12.24.42:324][912]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.01-12.24.42:324][912]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.01.01-12.24.42:325][912]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.01.01-12.24.42:326][912]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.01.01-12.24.42:326][912]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.01.01-12.24.42:326][912]LogInit: FAudioDevice initialized.
[2023.01.01-12.24.42:326][912]LogAudio: Display: Audio Device (ID: 2) registered with world 'LearningKit_Games_Showcase'.
[2023.01.01-12.24.42:330][912]LogLoad: Game class is 'BP_LearningKitGameMode_C'
[2023.01.01-12.24.42:342][912]LogWorld: Bringing World /Game/LearningKit_Games/Maps/UEDPIE_0_LearningKit_Games_Showcase.LearningKit_Games_Showcase up for play (max tick rate 60) at 2023.01.01-13.24.42
[2023.01.01-12.24.44:157][912]LogWorld: Bringing up level for play took: 1.825922
[2023.01.01-12.24.44:159][912]LogOnline: OSS: Created online subsystem instance for: :Context_1
[2023.01.01-12.24.44:170][912]PIE: Server logged in
[2023.01.01-12.24.44:170][912]PIE: Play in editor total start time 1,906 seconds.
[2023.01.01-12.24.44:198][913]LogCharacterMovement: Warning: GetSimulationTimeStep() - Max iterations 8 hit while remaining time 0.076564 > MaxSimulationTimeStep (0.050) for 'BP_LearningKit_PlayerCharacter_C_0', movement 'Walking'
[2023.01.01-12.24.44:542][914]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.44:551][914]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.46:357][ 13]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.46:367][ 13]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.48:374][125]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.48:384][125]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.50:391][236]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.50:399][236]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.52:408][347]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.52:416][347]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.54:427][458]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.54:434][458]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.56:444][568]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.56:451][568]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.24.58:459][678]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.24.58:467][678]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.00:478][788]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.00:485][788]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.02:494][897]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.02:501][897]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.04:512][  6]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.04:519][  6]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.06:430][114]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.06:437][114]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.08:446][227]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.08:454][227]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.10:461][339]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.10:469][339]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.12:477][451]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.12:485][451]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.14:496][563]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.14:503][563]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.16:514][674]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.16:525][674]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.18:531][784]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.18:538][784]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.20:548][894]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.20:557][894]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.21:493][948]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.01-12.25.21:493][948]LogWorld: BeginTearingDown for /Game/LearningKit_Games/Maps/UEDPIE_0_LearningKit_Games_Showcase
[2023.01.01-12.25.21:494][948]LogWorld: UWorld::CleanupWorld for LearningKit_Games_Showcase, bSessionEnded=true, bCleanupResources=true
[2023.01.01-12.25.21:495][948]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.01-12.25.21:499][948]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.01-12.25.21:503][948]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.01-12.25.21:509][948]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.01-12.25.21:510][948]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.01-12.25.21:511][948]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.01-12.25.21:520][948]LogUObjectHash: Compacting FUObjectHashTables data took   0.64ms
[2023.01.01-12.25.21:598][950]LogPlayLevel: Display: Destroying online subsystem :Context_1
[2023.01.01-12.25.22:564][997]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.22:573][997]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.24:784][103]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.24:972][103]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.26:801][109]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.26:973][109]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.28:816][115]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.28:973][115]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.30:833][121]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.30:973][121]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.32:848][127]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.32:973][127]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.34:766][133]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.34:974][133]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.35:799][136]LogDerivedDataCache: C:/Users/mtark/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:04.146 and deleted 0 files with total size 0 MiB. Scanned 2530 files in 2523 folders with total size 135 MiB.
[2023.01.01-12.25.36:784][139]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.36:998][139]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.38:800][203]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-12.25.38:809][203]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-12.25.40:685][308]LogSlate: Took 0.004582 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.01-12.25.45:173][308]LogSlate: Window 'Message' being destroyed
[2023.01.01-12.25.45:176][308]Message dialog closed, result: Yes, title: Message, text: Main already exists. Do you want to replace it?
[2023.01.01-12.25.45:177][308]LogSlate: Window 'Save Level As' being destroyed
[2023.01.01-12.25.45:340][308]LogObjectTools: Deleting 1 worlds: /Game/Main.Main
[2023.01.01-12.25.45:340][308]LogObjectTools: Currently 1 active worlds: /Game/LearningKit_Games/Maps/LearningKit_Games_Showcase.LearningKit_Games_Showcase
[2023.01.01-12.25.45:349][308]LogUObjectHash: Compacting FUObjectHashTables data took   0.61ms
[2023.01.01-12.25.45:386][308]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2023.01.01-12.25.45:386][308]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.01-12.25.45:400][308]LogUObjectHash: Compacting FUObjectHashTables data took   0.60ms
[2023.01.01-12.25.45:409][308]LogUObjectHash: Compacting FUObjectHashTables data took   0.76ms
[2023.01.01-12.25.45:415][308]LogUObjectHash: Compacting FUObjectHashTables data took   0.30ms
[2023.01.01-12.25.45:469][308]LogUObjectHash: Compacting FUObjectHashTables data took   0.56ms
[2023.01.01-12.25.45:536][308]LogChaos: FPhysicsSolverBase::AsyncDt:0.016667
[2023.01.01-12.25.45:560][308]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Main" FILE="../../../../../../Users/mtark/Documents/Unreal/Projekty/ObstacleAssault/UnrealLearningKit/Content/Main.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.01.01-12.25.45:570][308]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2023.01.01-12.25.45:577][308]LogPackageLocalizationCache: Processed 40 localized package path(s) for 1 prioritized culture(s) in 0.005481 seconds
